node_id,name,tier,region,category,failed_firms,failed_oems,production_value_at_risk,share_of_oem_value,deepest_cascade,rank_impact,rank_customers,rank_betweenness,rank_pagerank,betweenness,pagerank,customers,best_centrality_rank,rank_gap
EMS_0265,Yarrow Circuits - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,901.0,1356.0,4.488020010438594e-05,0.00014720792232712781,1.0,901.0,575.0
EMS_0266,Belan Assemblies - Penang,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0267,Stade Circuits - Crolles,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,1211.0,913.0,1419.0,3.8980019651329795e-05,0.00013424636539941545,1.0,913.0,587.0
RAW_MATERIAL_0171,Holt Resources - Kolwezi,RAW_MATERIAL,Rest of World,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0269,Quarn Manufacturing - Shenzhen,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,457.0,338.0,710.0,0.0003635190510802823,0.0002902648726253826,6.0,338.0,12.0
EMS_0270,Solvex Circuits - Shanghai,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0271,Prendel Electronics - Crolles,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,975.0,700.0,1091.0,0.00011552248617195467,0.00020093088723404287,2.0,700.0,374.0
EMS_0272,Dyne Assemblies - Chandler,EMS,North America,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0273,Nevin Assemblies - Hsinchu,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,638.0,287.0,787.0,0.00043850570505738076,0.0002668431500173293,4.0,287.0,-39.0
EMS_0274,Isar Circuits - Bangkok,EMS,Southeast Asia,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0275,Mordant Circuits - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0172,Zephyr Extraction - Bac Ninh,RAW_MATERIAL,Southeast Asia,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,658.0,0.0,0.00030797928919910146,1.0,658.0,332.0
EMS_0277,Ystad Manufacturing - Shenzhen,EMS,China,Sensor module,0,0,0.0,0.0,0,326,549.0,796.0,1179.0,7.904465500553277e-05,0.00018291104534978408,5.0,549.0,223.0
RAW_MATERIAL_0173,Lumen Resources - Hillsboro,RAW_MATERIAL,North America,Rare earth elements,2,0,0.0,0.0,1,326,267.0,1111.0,160.0,0.0,0.0007839343244768486,10.0,160.0,-166.0
EMS_0279,Halcy Circuits - Hyderabad,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,1211.0,710.0,1371.0,0.00011206271299849125,0.00014426446213746576,1.0,710.0,384.0
RAW_MATERIAL_0174,Prendel Minerals - Guadalajara,RAW_MATERIAL,North America,Bulk chemical,0,0,0.0,0.0,0,326,407.0,1111.0,248.0,0.0,0.0006122352258012865,7.0,248.0,-78.0
EMS_0281,Ystad Circuits - Singapore,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1211.0,1029.0,1342.0,1.6272708254442646e-05,0.00014949213160445957,1.0,1029.0,703.0
EMS_0282,Trellis Manufacturing - Shanghai,EMS,China,Power module,0,0,0.0,0.0,0,326,1211.0,996.0,1464.0,2.2330875093127717e-05,0.00012806654824431833,1.0,996.0,670.0
RAW_MATERIAL_0175,Halcy Feedstock - Wuxi,RAW_MATERIAL,China,Copper,0,0,0.0,0.0,0,326,457.0,1111.0,177.0,0.0,0.0007542647897933039,6.0,177.0,-149.0
EMS_0284,Elstow Circuits - Hiroshima,EMS,Japan,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0285,Stade Assemblies - Hwaseong,EMS,Korea,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0286,Belan Manufacturing - Batam,EMS,Southeast Asia,Sensor module,0,0,0.0,0.0,0,326,549.0,655.0,738.0,0.00014554259683144803,0.0002824241262568779,5.0,549.0,223.0
RAW_MATERIAL_0176,Doran Resources - Villach,RAW_MATERIAL,Europe,Substrate resin,0,0,0.0,0.0,0,326,975.0,1111.0,1394.0,0.0,0.00013939511657904232,2.0,975.0,649.0
EMS_0288,Vantor Assemblies - Crolles,EMS,Europe,Power module,0,0,0.0,0.0,0,326,774.0,634.0,832.0,0.0001561023693326383,0.00025577347356830544,3.0,634.0,308.0
RAW_MATERIAL_0177,Nevin Feedstock - Shenzhen,RAW_MATERIAL,China,Substrate resin,1,0,0.0,0.0,1,326,1211.0,1111.0,1063.0,0.0,0.00020569814651264127,1.0,1063.0,737.0
EMS_0290,Trellis Electronics - Penang,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,363.0,1117.0,0.0003321657004293729,0.00019632718654907382,2.0,363.0,37.0
EMS_0291,Dyne Electronics - Chandler,EMS,North America,Power module,0,0,0.0,0.0,0,326,975.0,929.0,1333.0,3.537365618997839e-05,0.00015088457285993096,2.0,929.0,603.0
EMS_0292,Ader Assemblies - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,966.0,1508.0,2.7899041602974404e-05,0.00012041643268651648,1.0,966.0,640.0
EMS_0293,Elstow Circuits - Bangkok,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1211.0,523.0,1123.0,0.00021286768085981248,0.00019516391090656867,1.0,523.0,197.0
EMS_0294,Zephyr Electronics - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,774.0,843.0,1334.0,6.385037828449584e-05,0.00015073298519925174,3.0,774.0,448.0
EMS_0295,Yarrow Circuits - Villach,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,638.0,772.0,903.0,8.833926993657524e-05,0.00023934402139209313,4.0,638.0,312.0
EMS_0296,Prendel Manufacturing - Shenzhen,EMS,China,Power module,0,0,0.0,0.0,0,326,407.0,385.0,667.0,0.0003108469125084863,0.00030548329148358185,7.0,385.0,59.0
EMS_0297,Mordant Electronics - Hyderabad,EMS,South Asia,Power module,0,0,0.0,0.0,0,326,975.0,450.0,963.0,0.000252768606103466,0.00022751148138489338,2.0,450.0,124.0
EMS_0298,Stade Assemblies - Kaohsiung,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,549.0,175.0,543.0,0.000617470001211117,0.00035197215026496067,5.0,175.0,-151.0
EMS_0299,Holt Assemblies - Kaohsiung,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,638.0,414.0,678.0,0.00028355238510364343,0.0003004722650625572,4.0,414.0,88.0
EMS_0300,Quarn Manufacturing - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,638.0,467.0,1263.0,0.00024199183244157053,0.00016526452904814745,4.0,467.0,141.0
RAW_MATERIAL_0178,Nevin Resources - Guadalajara,RAW_MATERIAL,North America,Crude industrial gas,1,0,0.0,0.0,1,326,1211.0,1111.0,589.0,0.0,0.00033387918273485907,1.0,589.0,263.0
EMS_0302,Wexler Assemblies - Wuxi,EMS,China,Power module,0,0,0.0,0.0,0,326,774.0,733.0,1073.0,0.00010342148704831018,0.00020370149905563095,3.0,733.0,407.0
EMS_0303,Zephyr Circuits - Xi'an,EMS,China,Sensor module,0,0,0.0,0.0,0,326,348.0,715.0,629.0,0.00011020580047364034,0.0003205190645758446,8.0,348.0,22.0
EMS_0304,Ivex Electronics - Singapore,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,565.0,862.0,0.0001958531198670222,0.00024897299341843874,2.0,565.0,239.0
RAW_MATERIAL_0179,Nevin Minerals - Pune,RAW_MATERIAL,South Asia,Copper,0,0,0.0,0.0,0,326,549.0,1111.0,303.0,0.0,0.0005250237874933724,5.0,303.0,-23.0
RAW_MATERIAL_0180,Gethin Resources - Chengdu,RAW_MATERIAL,China,Silicon feedstock,0,0,0.0,0.0,0,326,774.0,1111.0,804.0,0.0,0.0002641661848321528,3.0,774.0,448.0
RAW_MATERIAL_0181,Ferrin Minerals - Ottawa,RAW_MATERIAL,North America,Bulk chemical,0,0,0.0,0.0,0,326,975.0,1111.0,814.0,0.0,0.0002609702161364173,2.0,814.0,488.0
RAW_MATERIAL_0182,Verity Feedstock - Antofagasta,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0309,Kestrel Circuits - Hillsboro,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,348.0,378.0,842.0,0.00031926076986342326,0.000253778791868173,8.0,348.0,22.0
EMS_0310,Granth Manufacturing - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,814.0,1387.0,7.227614775588272e-05,0.00014211397297937608,1.0,814.0,488.0
EMS_0311,Ystad Manufacturing - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0312,Noral Assemblies - Villach,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,304.0,182.0,548.0,0.0006075235646198241,0.0003503402254882462,9.0,182.0,-144.0
EMS_0313,Umber Assemblies - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,957.0,1445.0,2.9186328479731657e-05,0.00013038317682512705,1.0,957.0,631.0
EMS_0314,Lethe Assemblies - Gumi,EMS,Korea,Power module,0,0,0.0,0.0,0,326,1211.0,1055.0,1509.0,1.0408718766332539e-05,0.00012035561112366642,1.0,1055.0,729.0
EMS_0315,Renbeck Assemblies - Batam,EMS,Southeast Asia,Power module,0,0,0.0,0.0,0,326,638.0,362.0,908.0,0.00033224733225739557,0.00023907727561569777,4.0,362.0,36.0
RAW_MATERIAL_0183,Mervi Resources - Belo Horizonte,RAW_MATERIAL,Rest of World,Substrate resin,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0317,Solvex Manufacturing - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0318,Oxbow Electronics - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,549.0,340.0,1143.0,0.00036134066045678635,0.00019151190378910367,5.0,340.0,14.0
EMS_0319,Mordant Circuits - Batangas,EMS,Southeast Asia,Power module,0,0,0.0,0.0,0,326,1211.0,847.0,1343.0,6.145504253746166e-05,0.00014885204370877539,1.0,847.0,521.0
RAW_MATERIAL_0184,Thorne Minerals - Kolwezi,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,1211.0,1111.0,999.0,0.0,0.00022102223255785546,1.0,999.0,673.0
RAW_MATERIAL_0185,Quarn Resources - Tianjin,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,638.0,1111.0,297.0,0.0,0.0005354037338151122,4.0,297.0,-29.0
EMS_0322,Verity Electronics - Hyderabad,EMS,South Asia,PCB assembly,0,0,0.0,0.0,0,326,975.0,321.0,768.0,0.0003856402779257997,0.00027255749251276455,2.0,321.0,-5.0
EMS_0323,Stade Circuits - Bac Ninh,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0324,Umber Circuits - Ottawa,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,872.0,1257.0,5.268967644054545e-05,0.00016638280801577603,1.0,872.0,546.0
RAW_MATERIAL_0186,Ystad Feedstock - Johannesburg,RAW_MATERIAL,Rest of World,Silicon feedstock,0,0,0.0,0.0,0,326,1211.0,1111.0,1049.0,0.0,0.0002084665771752996,1.0,1049.0,723.0
RAW_MATERIAL_0187,Calder Extraction - Tainan,RAW_MATERIAL,Taiwan,Crude industrial gas,0,0,0.0,0.0,0,326,1211.0,1111.0,829.0,0.0,0.0002561448248911221,1.0,829.0,503.0
RAW_MATERIAL_0188,Xanthe Minerals - Dalian,RAW_MATERIAL,China,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0328,Ember Circuits - Taoyuan,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,1211.0,889.0,1448.0,4.8806215252579765e-05,0.00012994824264567925,1.0,889.0,563.0
EMS_0329,Umber Manufacturing - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,348.0,383.0,866.0,0.0003121242613115579,0.00024829764088327974,8.0,348.0,22.0
EMS_0330,Dyne Electronics - Xi'an,EMS,China,Power module,0,0,0.0,0.0,0,326,774.0,721.0,1095.0,0.00010896853944432026,0.00020055607794073672,3.0,721.0,395.0
EMS_0331,Xanthe Circuits - Shanghai 2,EMS,China,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0189,Cortex Minerals - Tianjin,RAW_MATERIAL,China,Gold,0,0,0.0,0.0,0,326,1211.0,1111.0,932.0,0.0,0.00023304226644949784,1.0,932.0,606.0
EMS_0333,Renbeck Assemblies - Dalian,EMS,China,Sensor module,0,0,0.0,0.0,0,326,407.0,691.0,718.0,0.00012003029832663805,0.00028783521643056586,7.0,407.0,81.0
RAW_MATERIAL_0190,Ystad Minerals - Wuxi,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0191,Korrin Minerals - Perth,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,1211.0,1111.0,909.0,0.0,0.00023890398567487145,1.0,909.0,583.0
EMS_0336,Korrin Assemblies - Tianjin,EMS,China,Power module,0,0,0.0,0.0,0,326,975.0,972.0,1239.0,2.6627144852156485e-05,0.0001703883105476901,2.0,972.0,646.0
EMS_0337,Belan Assemblies - Eindhoven,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,975.0,841.0,1298.0,6.394578335181965e-05,0.00015693504438978788,2.0,841.0,515.0
EMS_0338,Mordant Electronics - Hsinchu,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,549.0,250.0,691.0,0.0004883765713520051,0.00029536792463098755,5.0,250.0,-76.0
RAW_MATERIAL_0192,Dyne Resources - Wuxi,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,774.0,1111.0,515.0,0.0,0.0003678373369885557,3.0,515.0,189.0
EMS_0340,Kestrel Electronics - Tianjin 2,EMS,China,Power module,0,0,0.0,0.0,0,326,1211.0,994.0,1474.0,2.248547184827956e-05,0.00012623654874409368,1.0,994.0,668.0
EMS_0341,Oxbow Electronics - Hsinchu,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,549.0,352.0,901.0,0.00034604333379677086,0.00023948572020341516,5.0,352.0,26.0
EMS_0342,Kestrel Assemblies - Austin,EMS,North America,Sensor module,0,0,0.0,0.0,0,326,348.0,512.0,853.0,0.0002187209958523092,0.0002519122457916933,8.0,348.0,22.0
RAW_MATERIAL_0193,Dyne Feedstock - Tianjin,RAW_MATERIAL,China,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0344,Jorel Circuits - Bangkok,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1211.0,904.0,1167.0,4.26800985290698e-05,0.00018515181593560233,1.0,904.0,578.0
EMS_0345,Prendel Assemblies - Bac Ninh,EMS,Southeast Asia,Sensor module,0,0,0.0,0.0,0,326,638.0,575.0,697.0,0.00018815155974594917,0.0002942505156494041,4.0,575.0,249.0
RAW_MATERIAL_0194,Quill Feedstock - Grenoble,RAW_MATERIAL,Europe,Copper,0,0,0.0,0.0,0,326,193.0,1111.0,45.0,0.0,0.0017028283050274848,13.0,45.0,-281.0
EMS_0347,Umber Assemblies - Ottawa,EMS,North America,Power module,0,0,0.0,0.0,0,326,638.0,874.0,1282.0,5.2610143197799585e-05,0.00015936711413429256,4.0,638.0,312.0
EMS_0348,Mervi Electronics - Sendai,EMS,Japan,PCB assembly,0,0,0.0,0.0,0,326,1211.0,818.0,1288.0,7.108325915961262e-05,0.00015861327232262075,1.0,818.0,492.0
EMS_0349,Zephyr Electronics - Chengdu,EMS,China,Power module,0,0,0.0,0.0,0,326,638.0,709.0,1131.0,0.00011285205761418066,0.00019405686589418742,4.0,638.0,312.0
EMS_0350,Nevin Assemblies - Malta,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,774.0,890.0,1145.0,4.817013103313111e-05,0.0001913622312139628,3.0,774.0,448.0
EMS_0351,Thorne Manufacturing - Bengaluru,EMS,South Asia,Power module,0,0,0.0,0.0,0,326,1211.0,706.0,1255.0,0.00011316437029642482,0.00016655792527523627,1.0,706.0,380.0
EMS_0352,Prendel Electronics - Hillsboro,EMS,North America,Power module,0,0,0.0,0.0,0,326,304.0,264.0,776.0,0.00046742563094599965,0.00027015971036051603,9.0,264.0,-62.0
EMS_0353,Brant Manufacturing - Guadalajara,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,979.0,1320.0,2.549728378089425e-05,0.00015344519477635603,1.0,979.0,653.0
EMS_0354,Doran Manufacturing - Hwaseong,EMS,Korea,PCB assembly,0,0,0.0,0.0,0,326,1211.0,855.0,1473.0,5.93394839538155e-05,0.00012632706484840589,1.0,855.0,529.0
EMS_0355,Ferrin Circuits - Dresden,EMS,Europe,PCB assembly,0,0,0.0,0.0,0,326,638.0,757.0,914.0,9.628322409051805e-05,0.00023860467175999142,4.0,638.0,312.0
EMS_0356,Trellis Manufacturing - Taoyuan,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,213.0,314.0,448.0,0.00039545749006113554,0.00041344766823714075,12.0,213.0,-113.0
EMS_0357,Faryn Circuits - Eindhoven,EMS,Europe,Sensor module,0,0,0.0,0.0,0,326,638.0,621.0,993.0,0.00016106287156603813,0.00022168998572851938,4.0,621.0,295.0
EMS_0358,Alder Assemblies - Dresden,EMS,Europe,Sensor module,0,0,0.0,0.0,0,326,774.0,788.0,904.0,8.287227876061006e-05,0.00023923105228230114,3.0,774.0,448.0
RAW_MATERIAL_0195,Rivet Extraction - Antofagasta,RAW_MATERIAL,Rest of World,Copper,0,0,0.0,0.0,0,326,1211.0,1111.0,1337.0,0.0,0.00015025880655068722,1.0,1111.0,785.0
RAW_MATERIAL_0196,Holt Feedstock - Belo Horizonte,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,892.0,0.0,0.0002419483248621152,1.0,892.0,566.0
RAW_MATERIAL_0197,Lethe Feedstock - Hyderabad,RAW_MATERIAL,South Asia,Rare earth elements,0,0,0.0,0.0,0,326,1211.0,1111.0,1150.0,0.0,0.00018952794303059176,1.0,1111.0,785.0
EMS_0362,Jarn Electronics - Penang,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1211.0,947.0,1477.0,3.086878738389051e-05,0.00012560936581678666,1.0,947.0,621.0
EMS_0363,Verity Circuits - Dalian,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,952.0,1272.0,2.999105942477999e-05,0.00016213525312878607,2.0,952.0,626.0
EMS_0364,Quill Electronics - Hillsboro,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,838.0,1274.0,6.477057208995086e-05,0.00016153120305099352,1.0,838.0,512.0
EMS_0365,Quarn Manufacturing - Malta,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,457.0,366.0,1016.0,0.0003280506851301655,0.00021674063946364012,6.0,366.0,40.0
EMS_0366,Ember Manufacturing - Shenzhen,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,638.0,732.0,786.0,0.00010424011224876466,0.0002668592685701655,4.0,638.0,312.0
EMS_0367,Palter Manufacturing - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0368,Elstow Electronics - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,457.0,283.0,778.0,0.0004438607827662017,0.0002691943720329922,6.0,283.0,-43.0
EMS_0369,Brant Manufacturing - Malta,EMS,North America,Sensor module,0,0,0.0,0.0,0,326,407.0,549.0,1086.0,0.00020217434836756782,0.0002013273100492869,7.0,407.0,81.0
EMS_0370,Noral Assemblies - Kaohsiung,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,774.0,702.0,1335.0,0.00011435752089120425,0.00015047972357701015,3.0,702.0,376.0
EMS_0371,Oxbow Electronics - Hillsboro,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,910.0,1497.0,4.018863551784134e-05,0.0001231865495770526,1.0,910.0,584.0
EMS_0372,Oxbow Assemblies - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1211.0,949.0,1487.0,3.0255642519682652e-05,0.0001247276017877681,1.0,949.0,623.0
EMS_0373,Dyne Manufacturing - Chengdu,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,791.0,1118.0,8.180248224238941e-05,0.0001961276381021156,2.0,791.0,465.0
EMS_0374,Ystad Manufacturing - Shanghai,EMS,China,Sensor module,0,0,0.0,0.0,0,326,975.0,1038.0,1364.0,1.426728371502555e-05,0.00014527944476832642,2.0,975.0,649.0
RAW_MATERIAL_0198,Xanthe Extraction - Bengaluru,RAW_MATERIAL,South Asia,Gold,0,0,0.0,0.0,0,326,774.0,1111.0,455.0,0.0,0.00040795774708659487,3.0,455.0,129.0
EMS_0376,Stade Circuits - Malta,EMS,North America,Power module,0,0,0.0,0.0,0,326,638.0,793.0,1311.0,8.151541476418665e-05,0.00015445081383646611,4.0,638.0,312.0
EMS_0377,Ader Circuits - Chengdu,EMS,China,Sensor module,0,0,0.0,0.0,0,326,774.0,797.0,1367.0,7.874459353362614e-05,0.000144679589849305,3.0,774.0,448.0
EMS_0378,Halcy Assemblies - Batam,EMS,Southeast Asia,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0379,Ferrin Manufacturing - Shanghai,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,670.0,1349.0,0.00013620284487738199,0.00014798435532798065,2.0,670.0,344.0
RAW_MATERIAL_0199,Belan Minerals - Johannesburg,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0381,Dyne Circuits - Hillsboro,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0382,Alder Electronics - Tianjin,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1211.0,849.0,1344.0,6.110331109500692e-05,0.00014846972422829258,1.0,849.0,523.0
RAW_MATERIAL_0200,Doran Extraction - Shanghai,RAW_MATERIAL,China,Copper,0,0,0.0,0.0,0,326,157.0,1111.0,43.0,0.0,0.0017431421858208783,15.0,43.0,-283.0
EMS_0384,Vantor Assemblies - Shenzhen 2,EMS,China,Power module,0,0,0.0,0.0,0,326,1211.0,1020.0,1478.0,1.7930320108720485e-05,0.0001255190878001369,1.0,1020.0,694.0
EMS_0385,Ivex Assemblies - Kaohsiung,EMS,Taiwan,PCB assembly,0,0,0.0,0.0,0,326,638.0,577.0,1176.0,0.00018785525555311178,0.00018403169144090133,4.0,577.0,251.0
EMS_0386,Wexler Manufacturing - Hsinchu,EMS,Taiwan,Power module,0,0,0.0,0.0,0,326,348.0,367.0,621.0,0.00032712748851651205,0.0003227542281434358,8.0,348.0,22.0
EMS_0387,Umber Electronics - Austin,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,348.0,370.0,812.0,0.00032656797797420123,0.0002617065661460073,8.0,348.0,22.0
RAW_MATERIAL_0201,Rivet Feedstock - Wuxi,RAW_MATERIAL,China,Rare earth elements,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0389,Wexler Circuits - Guadalajara,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,348.0,188.0,675.0,0.000597894627434724,0.00030151680334998635,8.0,188.0,-138.0
RAW_MATERIAL_0202,Oxbow Extraction - Tainan,RAW_MATERIAL,Taiwan,Bulk chemical,0,0,0.0,0.0,0,326,1211.0,1111.0,1062.0,0.0,0.0002062451513381731,1.0,1062.0,736.0
EMS_0391,Verity Manufacturing - Grenoble,EMS,Europe,Sensor module,0,0,0.0,0.0,0,326,774.0,763.0,1020.0,9.361541265735976e-05,0.00021591250713414047,3.0,763.0,437.0
RAW_MATERIAL_0203,Prendel Resources - Dalian,RAW_MATERIAL,China,Silicon feedstock,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0205,Korrin Extraction - Perth,RAW_MATERIAL,Rest of World,Bulk chemical,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0206,Quill Minerals - Hyderabad,RAW_MATERIAL,South Asia,Copper,0,0,0.0,0.0,0,326,549.0,1111.0,251.0,0.0,0.000609258396152793,5.0,251.0,-75.0
EMS_0395,Wend Assemblies - Batam,EMS,Southeast Asia,Power module,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0396,Kestrel Manufacturing - Xi'an,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0207,Nevin Resources - Perth,RAW_MATERIAL,Rest of World,Crude industrial gas,0,0,0.0,0.0,0,326,1211.0,1111.0,1035.0,0.0,0.0002112567228158676,1.0,1035.0,709.0
EMS_0398,Elstow Electronics - Guadalajara,EMS,North America,PCB assembly,0,0,0.0,0.0,0,326,549.0,637.0,1012.0,0.00015398724665061336,0.00021774025747882007,5.0,549.0,223.0
EMS_0399,Rivet Assemblies - Dalian 2,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
EMS_0400,Granth Electronics - Wuxi,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,1533.0,1111.0,1533.0,0.0,0.00011220655257570476,0.0,1111.0,785.0
RAW_MATERIAL_0208,Korrin Extraction - Shanghai,RAW_MATERIAL,China,Silicon feedstock,0,0,0.0,0.0,0,326,975.0,1111.0,1055.0,0.0,0.00020747013393499983,2.0,975.0,649.0
EMS_0402,Verity Assemblies - Shanghai,EMS,China,PCB assembly,0,0,0.0,0.0,0,326,975.0,876.0,1450.0,5.2406658445488006e-05,0.00012960044740091794,2.0,876.0,550.0
