relationship_id,supplier_node_id,buyer_node_id,category_id,via_hub_node_id,lead_time_days,annual_volume_units,unit_cost_usd,annual_value_usd,qualified_alternatives,is_single_source,sourcing_type,is_routed_freight
10583,EMS_0509,OEM_0029,PCB assembly,HUB_034,65,2924587,187.2754184782807,547703254.3011395,1,0,Multi-sourced,Crosses a hub
10584,EMS_0406,OEM_0029,Power module,HUB_011,30,515913,69.09740001707127,35648246.93500729,0,1,Sole-sourced,Crosses a hub
10585,EMS_0002,OEM_0030,PCB assembly,HUB_011,39,1777648,191.6711555164902,340723846.2615777,0,1,Sole-sourced,Crosses a hub
10586,EMS_0118,OEM_0030,Power module,HUB_010,50,1054325,68.81246065068675,72550697.5755353,0,1,Sole-sourced,Crosses a hub
10587,EMS_0194,OEM_0030,Sensor module,HUB_024,29,3311048,29.038619186719963,96148261.98095076,2,0,Multi-sourced,Crosses a hub
10588,EMS_0316,OEM_0030,Sensor module,,25,1129712,30.340992739577928,34276583.58981406,2,0,Multi-sourced,Direct
10589,EMS_0361,OEM_0030,Sensor module,HUB_010,53,914660,37.075403153918074,33911388.248762704,2,0,Multi-sourced,Crosses a hub
10590,EMS_0451,OEM_0031,PCB assembly,,24,1875427,111.15244509679708,208458296.65055087,1,0,Multi-sourced,Direct
10591,EMS_0021,OEM_0031,PCB assembly,,30,5221041,163.5679783823689,853995121.4214617,1,0,Multi-sourced,Direct
10592,EMS_0009,OEM_0032,PCB assembly,HUB_026,68,3492073,126.18051165584464,440631557.87956035,3,0,Multi-sourced,Crosses a hub
10593,EMS_0244,OEM_0032,PCB assembly,HUB_026,67,786996,135.52584490164597,106658297.83421578,3,0,Multi-sourced,Crosses a hub
10594,EMS_0060,OEM_0032,PCB assembly,,32,2057217,141.69865555170546,291504883.07811284,3,0,Multi-sourced,Direct
10595,EMS_0065,OEM_0032,PCB assembly,,28,1969269,107.80106242247147,212289290.395638,3,0,Multi-sourced,Direct
10596,EMS_0013,OEM_0032,Power module,HUB_034,71,286942,73.50738313660328,21092355.53198322,3,0,Multi-sourced,Crosses a hub
10597,EMS_0406,OEM_0032,Power module,HUB_034,57,573316,48.893018950933666,28031150.052873485,3,0,Multi-sourced,Crosses a hub
10598,EMS_0360,OEM_0032,Power module,HUB_026,63,1626665,82.6592334368789,134458881.95860064,3,0,Multi-sourced,Crosses a hub
10599,EMS_0453,OEM_0032,Power module,HUB_026,58,3433311,77.7056915451158,266787805.54445305,3,0,Multi-sourced,Crosses a hub
10600,EMS_0425,OEM_0033,PCB assembly,HUB_011,20,4895653,147.4642069352756,721933587.0753028,1,0,Multi-sourced,Crosses a hub
10601,EMS_0434,OEM_0033,PCB assembly,,17,2649182,90.42055996868945,239540519.89897263,1,0,Multi-sourced,Direct
10602,EMS_0489,OEM_0033,Power module,HUB_025,71,564689,54.69924415339396,30888061.481735885,4,0,Multi-sourced,Crosses a hub
10603,EMS_0347,OEM_0033,Power module,,25,2771000,79.78337038023083,221079719.32361963,4,0,Multi-sourced,Direct
10604,EMS_0476,OEM_0033,Power module,,15,1492677,72.74303886970696,108581861.03091758,4,0,Multi-sourced,Direct
10605,EMS_0073,OEM_0033,Power module,,35,1782989,44.44758753610364,79249559.6534099,4,0,Multi-sourced,Direct
10606,EMS_0261,OEM_0033,Power module,,21,305634,49.02581128486498,14983954.806238422,4,0,Multi-sourced,Direct
10607,EMS_0469,OEM_0034,PCB assembly,HUB_026,50,2747881,119.70315877830566,328930035.6468893,2,0,Multi-sourced,Crosses a hub
10608,EMS_0494,OEM_0034,PCB assembly,,23,822054,176.02659370612346,144703365.46249363,2,0,Multi-sourced,Direct
10609,EMS_0109,OEM_0034,PCB assembly,HUB_023,59,945291,114.36445682079716,108107691.75258817,2,0,Multi-sourced,Crosses a hub
10610,EMS_0319,OEM_0034,Power module,HUB_012,27,313516,82.54384433261102,25878815.899782874,1,0,Multi-sourced,Crosses a hub
10611,EMS_0489,OEM_0034,Power module,HUB_025,52,5533481,78.40758123578553,433866861.02417576,1,0,Multi-sourced,Crosses a hub
10612,EMS_0068,OEM_0035,PCB assembly,HUB_013,71,453498,145.34973432239283,65915813.8157365,1,0,Multi-sourced,Crosses a hub
10613,EMS_0241,OEM_0035,PCB assembly,,27,1406839,151.03180416397706,212477432.33824533,1,0,Multi-sourced,Direct
10614,EMS_0519,OEM_0035,Sensor module,,17,216155,34.60818075121277,7480731.310278396,2,0,Multi-sourced,Direct
10615,EMS_0316,OEM_0035,Sensor module,HUB_034,54,2363488,41.18895640215835,97349604.18902443,2,0,Multi-sourced,Crosses a hub
10616,EMS_0277,OEM_0035,Sensor module,,25,837197,37.9019727933128,31731417.916643098,2,0,Multi-sourced,Direct
10617,EMS_0278,OEM_0035,Power module,HUB_002,62,1302574,96.08702183812528,125160456.3837742,1,0,Multi-sourced,Crosses a hub
10618,EMS_0205,OEM_0035,Power module,HUB_019,36,1455946,82.82495718350424,120588665.11149426,1,0,Multi-sourced,Crosses a hub
10619,EMS_0289,OEM_0036,PCB assembly,HUB_023,68,2553813,121.84754782662318,311175851.65775204,2,0,Multi-sourced,Crosses a hub
10620,EMS_0327,OEM_0036,PCB assembly,,24,4332424,146.81796328892094,636077667.78404,2,0,Multi-sourced,Direct
10621,EMS_0398,OEM_0036,PCB assembly,HUB_015,50,1016506,121.84441751449224,123855581.46998644,2,0,Multi-sourced,Crosses a hub
10622,EMS_0386,OEM_0036,Power module,,19,1250264,46.13359493254998,57679172.93474967,1,0,Multi-sourced,Direct
10623,EMS_0296,OEM_0036,Power module,HUB_010,78,566112,37.326603359564565,21131038.081089817,1,0,Multi-sourced,Crosses a hub
10624,EMS_0407,OEM_0036,Sensor module,HUB_010,67,826594,47.98485414864707,39663992.53014677,2,0,Multi-sourced,Crosses a hub
10625,EMS_0194,OEM_0036,Sensor module,HUB_024,25,813794,42.28604070568599,34412126.21004303,2,0,Multi-sourced,Crosses a hub
10626,EMS_0268,OEM_0036,Sensor module,HUB_011,41,1457227,43.11575731231445,62829445.68095205,2,0,Multi-sourced,Crosses a hub
10627,EMS_0299,OEM_0037,PCB assembly,,35,596017,109.82343300821316,65456633.07125618,1,0,Multi-sourced,Direct
10628,EMS_0375,OEM_0037,PCB assembly,,16,522938,222.91518997189885,116570823.61352484,1,0,Multi-sourced,Direct
10629,EMS_0027,OEM_0037,Power module,,20,2120623,84.18708569650049,178529070.23096997,4,0,Multi-sourced,Direct
10630,EMS_0278,OEM_0037,Power module,,19,1485211,79.35315578632601,117856179.85856505,4,0,Multi-sourced,Direct
10631,EMS_0118,OEM_0037,Power module,HUB_019,28,1398306,81.60392864875729,114107263.05312921,4,0,Multi-sourced,Crosses a hub
10632,EMS_0384,OEM_0037,Power module,,27,613436,54.15911216908016,33223149.132551856,4,0,Multi-sourced,Direct
10633,EMS_0288,OEM_0037,Power module,HUB_040,48,2499368,72.42062114646997,181005783.03361034,4,0,Multi-sourced,Crosses a hub
10634,EMS_0504,OEM_0038,PCB assembly,HUB_011,33,1446154,167.9333966146275,242857553.24783,1,0,Multi-sourced,Crosses a hub
10635,EMS_0515,OEM_0038,PCB assembly,,19,3723693,150.14696162838987,559101189.986904,1,0,Multi-sourced,Direct
10636,EMS_0043,OEM_0038,Power module,,21,3434961,76.53595203710469,262898010.34532517,1,0,Multi-sourced,Direct
10637,EMS_0023,OEM_0038,Power module,HUB_000,51,905691,62.92900385119178,56994232.426989734,1,0,Multi-sourced,Crosses a hub
10638,EMS_0135,OEM_0039,PCB assembly,,34,2074593,96.75994810572467,200737511.02049968,0,1,Sole-sourced,Direct
10639,EMS_0349,OEM_0039,Power module,,28,529459,52.457259553763805,27773968.18607623,3,0,Multi-sourced,Direct
10640,EMS_0264,OEM_0039,Power module,,25,383760,47.46154233576744,18213841.486774113,3,0,Multi-sourced,Direct
10641,EMS_0332,OEM_0039,Power module,,24,4228255,77.94987818954985,329591962.2043551,3,0,Multi-sourced,Direct
10642,EMS_0360,OEM_0039,Power module,HUB_026,77,2676124,59.80704455087708,160051067.29167137,3,0,Multi-sourced,Crosses a hub
10643,EMS_0012,OEM_0039,Sensor module,,33,505114,38.67311334336809,19534330.973322026,3,0,Multi-sourced,Direct
10644,EMS_0418,OEM_0039,Sensor module,HUB_030,65,1405529,31.202348471039926,43855805.644152276,3,0,Multi-sourced,Crosses a hub
10645,EMS_0217,OEM_0039,Sensor module,,32,1437981,40.98693446415627,58938433.007701896,3,0,Multi-sourced,Direct
10646,EMS_0124,OEM_0039,Sensor module,,18,575835,38.09252993721746,21935011.97639762,3,0,Multi-sourced,Direct
10647,EMS_0055,OEM_0040,PCB assembly,,25,1358832,150.9572592612401,205125554.5164694,1,0,Multi-sourced,Direct
10648,EMS_0474,OEM_0040,PCB assembly,,22,1240050,124.7473530534851,154692955.1539742,1,0,Multi-sourced,Direct
10649,EMS_0153,OEM_0040,Sensor module,,33,550174,25.08325429250559,13800154.34712497,3,0,Multi-sourced,Direct
10650,EMS_0316,OEM_0040,Sensor module,HUB_010,50,1678796,37.08057609111358,62250722.81945711,3,0,Multi-sourced,Crosses a hub
10651,EMS_0163,OEM_0040,Sensor module,HUB_011,34,2002941,31.62910734144293,63351235.88757704,3,0,Multi-sourced,Crosses a hub
10652,EMS_0246,OEM_0040,Sensor module,HUB_036,35,2009980,28.7953656992672,57878109.14821309,3,0,Multi-sourced,Crosses a hub
10653,EMS_0350,OEM_0041,PCB assembly,,21,1360358,166.19116211088,226079476.9068325,3,0,Multi-sourced,Direct
10654,EMS_0055,OEM_0041,PCB assembly,,31,3053393,118.11682593984628,360657089.5069451,3,0,Multi-sourced,Direct
10655,EMS_0515,OEM_0041,PCB assembly,HUB_036,21,1858265,109.38516830482224,203266629.7799605,3,0,Multi-sourced,Crosses a hub
10656,EMS_0009,OEM_0041,PCB assembly,HUB_026,67,3472959,192.15900952066258,667360361.5458708,3,0,Multi-sourced,Crosses a hub
10657,EMS_0360,OEM_0041,Power module,HUB_026,60,1346423,70.46902297497195,94881113.32103066,2,0,Multi-sourced,Crosses a hub
10658,EMS_0043,OEM_0041,Power module,,23,816130,88.54899216791,72267488.9779964,2,0,Multi-sourced,Direct
10659,EMS_0041,OEM_0041,Power module,HUB_000,45,573916,68.15823890696458,39117103.84052949,2,0,Multi-sourced,Crosses a hub
10660,EMS_0502,OEM_0041,Sensor module,HUB_026,53,952930,48.30163444640658,46028076.51301422,4,0,Multi-sourced,Crosses a hub
10661,EMS_0245,OEM_0041,Sensor module,HUB_026,49,566753,27.94630594193967,15838652.731512133,4,0,Multi-sourced,Crosses a hub
10662,EMS_0003,OEM_0041,Sensor module,HUB_010,61,934303,38.377206450690394,35855939.11849939,4,0,Multi-sourced,Crosses a hub
10663,EMS_0031,OEM_0041,Sensor module,,25,1940676,45.79256802615235,88868537.74672124,4,0,Multi-sourced,Direct
10664,EMS_0361,OEM_0041,Sensor module,,33,2176141,28.3238863955297,61636770.4646544,4,0,Multi-sourced,Direct
10665,EMS_0055,OEM_0042,PCB assembly,HUB_036,23,2514270,84.1936009161882,211685444.9755445,2,0,Multi-sourced,Crosses a hub
10666,EMS_0042,OEM_0042,PCB assembly,HUB_015,66,4711136,118.19423782042837,556829128.7883816,2,0,Multi-sourced,Crosses a hub
10667,EMS_0135,OEM_0042,PCB assembly,HUB_000,70,3018898,162.56453390556416,490765746.2784398,2,0,Multi-sourced,Crosses a hub
10668,EMS_0453,OEM_0042,Power module,HUB_012,31,4185918,76.47850302696928,320132742.4336452,2,0,Multi-sourced,Crosses a hub
10669,EMS_0496,OEM_0042,Power module,HUB_026,51,792428,72.03497113893901,57082528.109687164,2,0,Multi-sourced,Crosses a hub
10670,EMS_0511,OEM_0042,Power module,HUB_024,24,2341604,65.3790955471653,153091951.64962447,2,0,Multi-sourced,Crosses a hub
10671,EMS_0263,OEM_0043,PCB assembly,HUB_026,69,1669045,99.330111553327,165786426.03752267,4,0,Multi-sourced,Crosses a hub
10672,EMS_0093,OEM_0043,PCB assembly,,29,1279065,138.2566480611132,176839239.55228776,4,0,Multi-sourced,Direct
10673,EMS_0309,OEM_0043,PCB assembly,,26,1189648,137.10054775046774,163101392.43024844,4,0,Multi-sourced,Direct
10674,EMS_0176,OEM_0043,PCB assembly,,29,1635836,168.795071754359,276121054.9983636,4,0,Multi-sourced,Direct
10675,EMS_0271,OEM_0043,PCB assembly,HUB_025,57,873390,115.07400616509432,100504486.24453172,4,0,Multi-sourced,Crosses a hub
10676,EMS_0043,OEM_0043,Power module,,24,615121,92.85286968553518,57115750.053836085,1,0,Multi-sourced,Direct
10677,EMS_0296,OEM_0043,Power module,HUB_010,59,844995,69.23144554545425,58500225.32868111,1,0,Multi-sourced,Crosses a hub
10678,EMS_0462,OEM_0044,PCB assembly,HUB_026,67,1736396,131.4863089340633,228312300.88787177,2,0,Multi-sourced,Crosses a hub
10679,EMS_0425,OEM_0044,PCB assembly,,29,1500078,117.7421085503448,176622346.70998412,2,0,Multi-sourced,Direct
10680,EMS_0135,OEM_0044,PCB assembly,,30,1687084,146.76171034896856,247599333.34237927,2,0,Multi-sourced,Direct
10681,EMS_0453,OEM_0044,Power module,HUB_026,60,9265751,72.311728685385,670022472.3783348,2,0,Multi-sourced,Crosses a hub
10682,EMS_0186,OEM_0044,Power module,,27,2712916,44.25236824090262,120052957.83863658,2,0,Multi-sourced,Direct
10683,EMS_0027,OEM_0044,Power module,,19,1227704,102.52504168693622,125870403.77921835,2,0,Multi-sourced,Direct
10684,EMS_0333,OEM_0044,Sensor module,,17,388953,32.79929859308029,12757385.585674357,2,0,Multi-sourced,Direct
10685,EMS_0468,OEM_0044,Sensor module,,35,283281,36.42238751921131,10317770.3588297,2,0,Multi-sourced,Direct
10686,EMS_0163,OEM_0044,Sensor module,,34,181126,47.110792518484644,8532989.40570305,2,0,Multi-sourced,Direct
10687,EMS_0123,OEM_0045,PCB assembly,HUB_023,57,1871447,104.76678402067387,196065483.65513805,1,0,Multi-sourced,Crosses a hub
10688,EMS_0410,OEM_0045,PCB assembly,HUB_026,38,1981880,154.8443689028305,306882957.8411417,1,0,Multi-sourced,Crosses a hub
10689,EMS_0261,OEM_0045,Power module,HUB_025,40,770781,69.09609358516084,53257956.10966386,2,0,Multi-sourced,Crosses a hub
10690,EMS_0341,OEM_0045,Power module,,23,934320,67.97853760084935,63513707.25122557,2,0,Multi-sourced,Direct
10691,EMS_0360,OEM_0045,Power module,HUB_026,55,3975879,71.09685702213922,282672500.8003259,2,0,Multi-sourced,Crosses a hub
10692,EMS_0442,OEM_0045,Sensor module,,28,1669651,37.2043935292994,62118352.860588275,3,0,Multi-sourced,Direct
10693,EMS_0057,OEM_0045,Sensor module,HUB_028,35,873101,51.01098036232819,44537737.9653291,3,0,Multi-sourced,Crosses a hub
10694,EMS_0254,OEM_0045,Sensor module,HUB_026,54,1344836,38.242595119780624,51430018.6505053,3,0,Multi-sourced,Crosses a hub
10695,EMS_0200,OEM_0045,Sensor module,HUB_026,56,114693,38.60905784852239,4428188.671820578,3,0,Multi-sourced,Crosses a hub
10696,EMS_0394,OEM_0046,PCB assembly,HUB_026,55,5839045,128.3063512093355,749186558.4971144,1,0,Multi-sourced,Crosses a hub
10697,EMS_0454,OEM_0046,PCB assembly,HUB_011,43,5281512,174.72213859118426,922797071.6350027,1,0,Multi-sourced,Crosses a hub
10698,EMS_0461,OEM_0046,Power module,HUB_028,32,1413110,65.36695979815099,92370704.56036514,1,0,Multi-sourced,Crosses a hub
10699,EMS_0356,OEM_0046,Power module,,26,1717535,84.98518116219066,145965023.12740314,1,0,Multi-sourced,Direct
10700,EMS_0462,OEM_0047,PCB assembly,,27,2177932,113.97568639013157,248231294.61103204,2,0,Multi-sourced,Direct
10701,EMS_0072,OEM_0047,PCB assembly,HUB_036,39,499704,179.08472512776106,89489353.48524271,2,0,Multi-sourced,Crosses a hub
10702,EMS_0312,OEM_0047,PCB assembly,HUB_036,36,808962,145.06687455870104,117353588.97675592,2,0,Multi-sourced,Crosses a hub
10703,EMS_0453,OEM_0047,Power module,,34,6089359,73.71543245201491,448879732.04056907,1,0,Multi-sourced,Direct
10704,EMS_0001,OEM_0047,Power module,,31,6453716,90.31268670845851,582852431.213366,1,0,Multi-sourced,Direct
10705,EMS_0407,OEM_0047,Sensor module,,25,876244,29.34651208899692,25714705.138911016,3,0,Multi-sourced,Direct
10706,EMS_0361,OEM_0047,Sensor module,,21,2523850,39.994938024925155,100941224.33420736,3,0,Multi-sourced,Direct
10707,EMS_0217,OEM_0047,Sensor module,HUB_010,38,2087182,33.69810450731434,70334077.16178536,3,0,Multi-sourced,Crosses a hub
10708,EMS_0059,OEM_0047,Sensor module,,20,686979,32.61126725881109,22403255.770190783,3,0,Multi-sourced,Direct
10709,EMS_0226,OEM_0048,PCB assembly,,15,2365080,171.71538032642837,406120611.70242923,1,0,Multi-sourced,Direct
10710,EMS_0175,OEM_0048,PCB assembly,HUB_011,18,634675,126.67280608781493,80396063.20378394,1,0,Multi-sourced,Crosses a hub
10711,EMS_0204,OEM_0048,Sensor module,HUB_036,23,556755,41.39332491813051,23045940.61479375,0,1,Sole-sourced,Crosses a hub
10712,EMS_0001,OEM_0048,Power module,HUB_019,26,2674227,78.51776239574812,209974320.1782943,3,0,Multi-sourced,Crosses a hub
10713,EMS_0103,OEM_0048,Power module,HUB_011,29,270651,82.20953238774793,22250092.150276363,3,0,Multi-sourced,Crosses a hub
10714,EMS_0027,OEM_0048,Power module,,19,1251867,88.85242701034036,111231421.24415375,3,0,Multi-sourced,Direct
10715,EMS_0306,OEM_0048,Power module,HUB_023,39,589337,66.95789112046648,39460762.679262355,3,0,Multi-sourced,Crosses a hub
10716,EMS_0080,OEM_0049,PCB assembly,HUB_011,30,478512,95.65168721521259,45770480.15272581,1,0,Multi-sourced,Crosses a hub
10717,EMS_0397,OEM_0049,PCB assembly,,26,2192738,141.8545071458345,311049768.28994286,1,0,Multi-sourced,Direct
10718,EMS_0098,OEM_0050,PCB assembly,,22,1136859,164.97727199052963,187555896.4578815,2,0,Multi-sourced,Direct
10719,EMS_0424,OEM_0050,PCB assembly,,34,986856,150.62681353796873,148646974.70082566,2,0,Multi-sourced,Direct
10720,EMS_0208,OEM_0050,PCB assembly,,25,7982218,167.09240954258487,1333768039.1141927,2,0,Multi-sourced,Direct
10721,EMS_0186,OEM_0050,Power module,,21,2949504,98.2250978376023,289715318.97239935,3,0,Multi-sourced,Direct
10722,EMS_0156,OEM_0050,Power module,,16,2354389,75.5878792566426,177963271.4551675,3,0,Multi-sourced,Direct
10723,EMS_0406,OEM_0050,Power module,,24,1118556,80.80938417058167,90389821.52030915,3,0,Multi-sourced,Direct
10724,EMS_0325,OEM_0050,Power module,,30,2365688,84.50263722906361,199906874.86114904,3,0,Multi-sourced,Direct
10725,EMS_0145,OEM_0051,PCB assembly,,21,495936,137.4562368566916,68169496.2817602,0,1,Sole-sourced,Direct
10726,EMS_0397,OEM_0052,PCB assembly,,16,1198505,132.80666019333756,159169446.27501604,1,0,Multi-sourced,Direct
10727,EMS_0387,OEM_0052,PCB assembly,,20,254598,115.66243630524154,29447424.958441887,1,0,Multi-sourced,Direct
10728,EMS_0276,OEM_0052,Sensor module,,25,1208757,24.920227376677843,30122499.28315098,2,0,Multi-sourced,Direct
10729,EMS_0316,OEM_0052,Sensor module,HUB_011,34,2669043,32.957841777528735,87965896.89142063,2,0,Multi-sourced,Crosses a hub
10730,EMS_0301,OEM_0052,Sensor module,HUB_013,48,1051435,34.8807576355092,36674849.40449161,2,0,Multi-sourced,Crosses a hub
10731,EMS_0397,OEM_0053,PCB assembly,HUB_015,64,1532552,152.0635068554751,233045231.55837208,2,0,Multi-sourced,Crosses a hub
10732,EMS_0408,OEM_0053,PCB assembly,HUB_026,44,3729261,117.23436205614206,437197534.2758504,2,0,Multi-sourced,Crosses a hub
10733,EMS_0176,OEM_0053,PCB assembly,HUB_010,53,426930,139.9860374699285,59764238.97703657,2,0,Multi-sourced,Crosses a hub
10734,EMS_0203,OEM_0053,Power module,HUB_026,60,634725,53.77847728315255,34134543.993549004,0,1,Sole-sourced,Crosses a hub
10735,EMS_0140,OEM_0054,PCB assembly,,35,1386889,111.60332627299813,154781425.5714321,0,1,Sole-sourced,Direct
10736,EMS_0286,OEM_0054,Sensor module,HUB_026,54,2799173,38.19038320785553,106901489.5350826,1,0,Multi-sourced,Crosses a hub
10737,EMS_0134,OEM_0054,Sensor module,,28,1798135,36.822586579385735,66211981.71892377,1,0,Multi-sourced,Direct
10738,EMS_0166,OEM_0055,PCB assembly,HUB_000,59,3702503,102.96058749278211,381211884.0737882,1,0,Multi-sourced,Crosses a hub
10739,EMS_0390,OEM_0055,PCB assembly,,21,3266278,175.5767925614914,573482614.854163,1,0,Multi-sourced,Direct
10740,EMS_0097,OEM_0055,Sensor module,HUB_023,58,710669,58.12431250148917,41307147.041120805,1,0,Multi-sourced,Crosses a hub
10741,EMS_0193,OEM_0055,Sensor module,HUB_019,24,972341,38.63312235083208,37564568.819730416,1,0,Multi-sourced,Crosses a hub
10742,EMS_0156,OEM_0055,Power module,,28,1773188,77.46491283501459,137359853.86009383,1,0,Multi-sourced,Direct
10743,EMS_0489,OEM_0055,Power module,,26,3638820,52.350236706036824,190493088.3306609,1,0,Multi-sourced,Direct
10744,EMS_0042,OEM_0056,PCB assembly,,35,1639531,144.96411015360084,237673152.48424333,3,0,Multi-sourced,Direct
10745,EMS_0326,OEM_0056,PCB assembly,HUB_011,39,3382854,125.18757564717879,423491291.0283614,3,0,Multi-sourced,Crosses a hub
10746,EMS_0210,OEM_0056,PCB assembly,HUB_026,47,724502,118.13604584813598,85589801.48906621,3,0,Multi-sourced,Crosses a hub
10747,EMS_0504,OEM_0056,PCB assembly,HUB_023,57,8598546,204.8635516382021,1761528672.484456,3,0,Multi-sourced,Crosses a hub
10748,EMS_0368,OEM_0057,PCB assembly,,28,1777955,156.7108979718777,278624924.60358983,4,0,Multi-sourced,Direct
10749,EMS_0401,OEM_0057,PCB assembly,HUB_025,57,3954151,123.6730143182632,489021773.23957473,4,0,Multi-sourced,Crosses a hub
10750,EMS_0451,OEM_0057,PCB assembly,HUB_006,56,1113806,140.179790560375,156133091.80488905,4,0,Multi-sourced,Crosses a hub
10751,EMS_0335,OEM_0057,PCB assembly,HUB_026,56,133601,152.93218359421968,20431892.660371345,4,0,Multi-sourced,Crosses a hub
10752,EMS_0127,OEM_0057,PCB assembly,HUB_023,53,2191314,195.99052638941225,429476784.3444885,4,0,Multi-sourced,Crosses a hub
10753,EMS_0193,OEM_0057,Sensor module,HUB_011,29,1864784,43.24256090587014,80638035.69629215,2,0,Multi-sourced,Crosses a hub
10754,EMS_0316,OEM_0057,Sensor module,HUB_034,43,2490164,25.80643399307946,64262252.897942714,2,0,Multi-sourced,Crosses a hub
10755,EMS_0163,OEM_0057,Sensor module,HUB_013,56,233940,40.56260955599366,9489216.879529158,2,0,Multi-sourced,Crosses a hub
10756,EMS_0470,OEM_0058,PCB assembly,,27,1827708,144.13877481412288,263443591.8379709,3,0,Multi-sourced,Direct
